,Unnamed: 0,static_text,log_level,tokens,pos,posNum
1089,10782,FailoverRegion * is * when cancel.,info,"[FailoverRegion, is, when, cancel]","['NOUN', 'AUX', 'SCONJ', 'VERB']","[92, 87, 98, 100]"
1090,6184,Unsupported CHARSET: *,warn,"[Unsupported, CHARSET]","['ADJ', 'PROPN']","[84, 96]"
1091,8485,[repair #*] *,info,"[ , repair]","['SPACE', 'VERB']","[103, 100]"
1092,8556,Initializing key cache with capacity of * MBs.,info,"[Initializing, key, cache, with, capacity, of, MBs]","['VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']","[100, 84, 92, 85, 92, 85, 92]"
1093,15681,Cluster health status changed from [*] to [*] (reason: [*]).,info,"[Cluster, health, status, changed, from, to, reason]","['NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'ADP', 'NOUN']","[92, 92, 92, 100, 85, 85, 92]"
1094,948,Finished  |  in  | ms over  |  rows,info,"[Finished, in, ms, over, rows]","['VERB', 'ADP', 'PROPN', 'ADP', 'NOUN']","[100, 85, 96, 85, 92]"
1095,635,Performing action: Change split policy of table ,info,"[Performing, action, Change, split, policy, of, table]","['VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN']","[100, 92, 92, 100, 92, 85, 92]"
1096,453,before:  |  ,info,[before],['ADP'],[85]
1097,3053,"Inconsistent files, everything goes to L0.",warn,"[Inconsistent, files, everything, goes, to, L0]","['ADJ', 'VERB', 'PRON', 'VERB', 'ADP', 'NOUN']","[84, 100, 95, 100, 85, 92]"
1098,14454,Successfully loaded private key from *,info,"[Successfully, loaded, private, key, from]","['ADV', 'VERB', 'ADJ', 'NOUN', 'ADP']","[86, 100, 84, 92, 85]"
1099,11035,Reporting metrics for reporter * of type *.,info,"[Reporting, metrics, for, reporter, of, type]","['VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']","[100, 92, 85, 92, 85, 92]"
1100,1261,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1101,9128,"Your project should use the ""kar"" packaging or configure a ""classifier"" for kar attachment",warn,"[Your, project, should, use, the, kar, packaging, or, configure, a, classifier, for, kar, attachment]","['PRON', 'NOUN', 'AUX', 'VERB', 'DET', 'PROPN', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN']","[95, 92, 87, 100, 90, 96, 92, 89, 100, 90, 92, 85, 96, 92]"
1102,10353,Username was not supplied.,info,"[Username, was, not, supplied]","['PROPN', 'AUX', 'PART', 'VERB']","[96, 87, 94, 100]"
1103,6150,Could not find toolbar definition list,warn,"[Could, not, find, toolbar, definition, list]","['AUX', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN']","[87, 94, 100, 84, 92, 92]"
1104,9738,Error starting ssh agent for local console,warn,"[Error, starting, ssh, agent, for, local, console]","['NOUN', 'VERB', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN']","[92, 100, 96, 92, 85, 84, 92]"
1105,3483,Nonce grace period  |  is less than a minute; might be too small to be useful,warn,"[Nonce, grace, period, is, less, than, a, minute, might, be, too, small, to, be, useful]","['NOUN', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'AUX', 'AUX', 'ADV', 'ADJ', 'PART', 'AUX', 'ADJ']","[92, 92, 92, 87, 84, 85, 90, 92, 87, 87, 86, 84, 94, 87, 84]"
1106,12309,Node * sent an invalid full fetch response with *,info,"[Node, sent, an, invalid, full, fetch, response, with]","['PROPN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP']","[96, 100, 90, 84, 84, 92, 92, 85]"
1107,2288,Done. Calculated a load balance in  | ms.  | Moving  |  regions off of  |  overloaded servers onto  |  less loaded servers,info,"[Done, Calculated, a, load, balance, in, ms, Moving, regions, off, of, overloaded, servers, onto, less, loaded, servers]","['VERB', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADV', 'VERB', 'NOUN']","[100, 100, 90, 92, 92, 85, 96, 96, 92, 85, 85, 84, 92, 85, 86, 100, 92]"
1108,13359,Skipping record due to null key. change=[*] topic=[*] partition=[*] offset=[*],warn,"[Skipping, record, due, to, null, key, change, topic, partition, offset]","['VERB', 'NOUN', 'ADP', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']","[100, 92, 85, 85, 84, 84, 92, 92, 92, 100]"
1109,10270,found resource  |  at ,info,"[found, resource, at]","['VERB', 'NOUN', 'ADP']","[100, 92, 85]"
1110,10000,Fetch failed because of ClosedChannelException.,warn,"[Fetch, failed, because, of, ClosedChannelException]","['PROPN', 'VERB', 'SCONJ', 'ADP', 'NOUN']","[96, 100, 98, 85, 92]"
1111,11672, No Hadoop Dependency available,info,"[ , No, Hadoop, Dependency, available]","['SPACE', 'DET', 'PROPN', 'PROPN', 'ADJ']","[103, 90, 96, 96, 84]"
1112,3896,"Could not cancel processing node children changed event, please file a JIRA and attach logs if possible.",warn,"[Could, not, cancel, processing, node, children, changed, event, please, file, a, JIRA, and, attach, logs, if, possible]","['AUX', 'PART', 'VERB', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'INTJ', 'VERB', 'DET', 'PROPN', 'CCONJ', 'VERB', 'NOUN', 'SCONJ', 'ADJ']","[87, 94, 100, 100, 92, 92, 100, 92, 91, 100, 90, 96, 89, 100, 92, 98, 84]"
1113,2663,"Submitted null subprocedure, nothing to run here.",warn,"[Submitted, null, subprocedure, nothing, to, run, here]","['VERB', 'NOUN', 'NOUN', 'PRON', 'PART', 'VERB', 'ADV']","[100, 92, 92, 95, 94, 100, 86]"
1114,16229,Can't mark store as corrupted,warn,"[Can, t, mark, store, as, corrupted]","['AUX', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'VERB']","[87, 92, 92, 92, 98, 100]"
1115,11430,"Trying to cancel job * with savepoint, but no savepoint directory configured.",info,"[Trying, to, cancel, job, with, savepoint, but, no, savepoint, directory, configured]","['VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'VERB']","[100, 94, 100, 92, 85, 92, 89, 90, 92, 92, 100]"
1116,13266,Started VerifiableSourceTask *-* producing to topic * resuming from seqno *,info,"[Started, VerifiableSourceTask, producing, to, topic, resuming, from, seqno]","['VERB', 'PROPN', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADJ']","[100, 96, 100, 85, 92, 100, 85, 84]"
1117,12997,Stopping task *,info,"[Stopping, task]","['VERB', 'NOUN']","[100, 92]"
1118,6305,testEnded(host),warn,"[testEnded, host]","['NUM', 'NOUN']","[93, 92]"
1119,8607,Token metadata: *,info,"[Token, metadata]","['PROPN', 'PROPN']","[96, 96]"
1120,12873,"Couldn't find file * for FileStreamSourceTask, sleeping to wait for it to be created",warn,"[Couldn, t, find, file, for, FileStreamSourceTask, sleeping, to, wait, for, it, to, be, created]","['PROPN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PART', 'VERB', 'SCONJ', 'PRON', 'PART', 'AUX', 'VERB']","[96, 92, 100, 92, 85, 92, 100, 94, 100, 98, 95, 94, 87, 100]"
1121,16403,attempt to complete task [*] with id [*] in the [*] state,warn,"[attempt, to, complete, task, with, i, d, in, the, state]","['NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'PRON', 'PROPN', 'ADP', 'DET', 'NOUN']","[92, 94, 100, 92, 85, 95, 96, 85, 90, 92]"
1122,5999,Exception during stateChanged,info,"[Exception, during, stateChanged]","['NOUN', 'ADP', 'VERB']","[92, 85, 100]"
1123,4660,Test took ,info,"[Test, took]","['NOUN', 'VERB']","[92, 100]"
1124,13741,Can't cancel task * because it is already done.,info,"[Can, t, cancel, task, because, it, is, already, done]","['AUX', 'PART', 'VERB', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'ADV', 'VERB']","[87, 94, 100, 92, 98, 95, 87, 86, 100]"
1125,2346,"Found a hfile ( | ) newer than current time ( |  <  | ), probably a clock skew",warn,"[Found, a, hfile, newer, than, current, time, probably, a, clock, skew]","['VERB', 'DET', 'ADJ', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADV', 'DET', 'NOUN', 'NOUN']","[100, 90, 84, 84, 85, 84, 92, 86, 90, 92, 92]"
1126,13571,Detected task * that got migrated to another thread. This implies that this thread missed a rebalance and dropped out of the consumer group. Will try to rejoin the consumer group. Below is the detailed description of the task: *,warn,"[Detected, task, that, got, migrated, to, another, thread, This, implies, that, this, thread, missed, a, rebalance, and, dropped, out, of, the, consumer, group, Will, try, to, rejoin, the, consumer, group, Below, is, the, detailed, description, of, the, task]","['VERB', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'NOUN', 'AUX', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'PROPN', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN']","[100, 92, 95, 87, 100, 85, 90, 92, 95, 100, 98, 90, 92, 100, 90, 92, 89, 100, 85, 85, 90, 92, 92, 87, 100, 94, 100, 90, 92, 92, 96, 87, 90, 84, 92, 85, 90, 92]"
1127,874,There's something wrong when locating rowkey:  |  for tablename: ,warn,"[There, s, something, wrong, when, locating, rowkey, for, tablename]","['PRON', 'VERB', 'PRON', 'ADJ', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN']","[95, 100, 95, 84, 98, 100, 92, 85, 92]"
1128,17574,Active license is now [*]; Security is *,info,"[Active, license, is, now, Security, is]","['ADJ', 'NOUN', 'AUX', 'ADV', 'PROPN', 'AUX']","[84, 92, 87, 86, 96, 87]"
1129,11674, JVM Options:,info,"[ , JVM, Options]","['SPACE', 'PROPN', 'PROPN']","[103, 96, 96]"
1130,1546,Non-EventHandler  |  queued in ,warn,"[Non, EventHandler, queued, in]","['PROPN', 'PROPN', 'VERB', 'ADP']","[96, 96, 100, 85]"
1131,13811,*: error writing to stdin.,info,"[ , error, writing, to, stdin]","['SPACE', 'NOUN', 'NOUN', 'ADP', 'PROPN']","[103, 92, 92, 85, 96]"
1132,5850,Set Proxy login: *,info,"[Set, Proxy, login]","['PROPN', 'PROPN', 'NOUN']","[96, 96, 92]"
1133,5899,Could not fetch SamplePackage,warn,"[Could, not, fetch, SamplePackage]","['AUX', 'PART', 'VERB', 'PROPN']","[87, 94, 100, 96]"
1134,4652,Running  |  with codec[ | ]  | cipher[ | ] for  |  rows.,info,"[Running, with, codec, cipher, for, rows]","['VERB', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN']","[100, 85, 96, 96, 85, 92]"
1135,9582,"      Bundles:  | , ",info,"[ , Bundles]","['SPACE', 'NOUN']","[103, 92]"
1136,13295,Created task * for connector *,info,"[Created, task, for, connector]","['VERB', 'NOUN', 'ADP', 'NOUN']","[100, 92, 85, 92]"
1137,4047,Bulk load operation did not get any files to load,warn,"[Bulk, load, operation, did, not, get, any, files, to, load]","['ADJ', 'NOUN', 'NOUN', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'PART', 'VERB']","[84, 92, 92, 87, 94, 100, 90, 92, 94, 100]"
1138,12304,Couldn't resolve server * from * as DNS resolution failed for *bootstrap.servers,warn,"[Couldn, t, resolve, server, from, as, DNS, resolution, failed, for, bootstrap, servers]","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'SCONJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN']","[96, 92, 92, 92, 85, 98, 92, 92, 100, 85, 92, 92]"
1139,8776,Failed attempt * to connect to *. Retrying in * ms. (*),warn,"[Failed, attempt, to, connect, to, Retrying, in, ms]","['VERB', 'NOUN', 'PART', 'VERB', 'ADP', 'VERB', 'ADP', 'PROPN']","[100, 92, 94, 100, 85, 100, 85, 96]"
1140,11287,Could not properly remove the job * from the job leader id service.,warn,"[Could, not, properly, remove, the, job, from, the, job, leader, i, d, service]","['AUX', 'PART', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN']","[87, 94, 86, 100, 90, 92, 85, 90, 92, 92, 96, 96, 92]"
1141,11461,Could not properly discard new sst file states.,warn,"[Could, not, properly, discard, new, sst, file, states]","['AUX', 'PART', 'ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN']","[87, 94, 86, 100, 84, 92, 92, 92]"
1142,10087,Starting periodic watermark emitter with interval *,info,"[Starting, periodic, watermark, emitter, with, interval]","['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']","[100, 84, 92, 92, 85, 92]"
1143,15335,"Used upsert operation [*] for script [*], doing nothing...",warn,"[Used, upsert, operation, for, script, doing, nothing]","['VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PRON']","[100, 92, 92, 85, 92, 100, 95]"
1144,15801,"Dropping a warning header, as their total count reached the maximum allowed of [ | ] set in [ | ]!",warn,"[Dropping, a, warning, header, as, their, total, count, reached, the, maximum, allowed, of, set, in]","['VERB', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'PRON', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'VERB', 'ADP']","[100, 90, 92, 92, 98, 95, 84, 92, 100, 90, 92, 100, 85, 100, 85]"
1145,730,Exception occurred during performing action: ,warn,"[Exception, occurred, during, performing, action]","['NOUN', 'VERB', 'ADP', 'VERB', 'NOUN']","[92, 100, 85, 100, 92]"
1146,2464,Start ,info,[Start],['VERB'],[100]
1147,10336,GroupCombineFunction cannot be used as combiner for GroupReduceFunction. Generic types are incompatible.,warn,"[GroupCombineFunction, can, not, be, used, as, combiner, for, GroupReduceFunction, Generic, types, are, incompatible]","['NOUN', 'AUX', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'AUX', 'ADJ']","[92, 87, 94, 87, 100, 85, 92, 85, 92, 84, 92, 87, 84]"
1148,2047,resubmitted  |  out of  |  tasks,info,"[resubmitted, out, of, tasks]","['VERB', 'ADP', 'ADP', 'NOUN']","[100, 85, 85, 92]"
1149,9822,Running 'list' command.,info,"[Running, list, command]","['NOUN', 'NOUN', 'NOUN']","[92, 92, 92]"
1150,2049, set balanceSwitch=,info,"[ , set, balanceSwitch]","['SPACE', 'VERB', 'NOUN']","[103, 100, 92]"
1151,6574,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1152,425,"Configuration \ | be set to true. |  HBase checksum doesn't require  | it, see https://issues.apache.org/jira/browse/HBASE-6868.",warn,"[Configuration, be, set, to, true, HBase, checksum, doesn, t, require, it, see, https, issues, apache, org, jira, browse, HBASE, 6868]","['NOUN', 'AUX', 'VERB', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NUM']","[92, 87, 100, 85, 84, 96, 92, 96, 96, 100, 95, 100, 92, 92, 96, 96, 96, 100, 96, 93]"
1153,9475,Dependencies of kar * are now satisfied. Installing,info,"[Dependencies, of, kar, are, now, satisfied, Installing]","['NOUN', 'ADP', 'PROPN', 'AUX', 'ADV', 'ADJ', 'NOUN']","[92, 85, 96, 87, 86, 84, 92]"
1154,10630,"Could not acknowledge the checkpoint * for task * of job * at *, because the pending checkpoint had been discarded. Discarding the state handle tp avoid lingering state.",warn,"[Could, not, acknowledge, the, checkpoint, for, task, of, job, at, because, the, pending, checkpoint, had, been, discarded, Discarding, the, state, handle, tp, avoid, lingering, state]","['AUX', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'SCONJ', 'DET', 'VERB', 'NOUN', 'AUX', 'AUX', 'VERB', 'VERB', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'VERB', 'NOUN']","[87, 94, 100, 90, 92, 85, 92, 85, 92, 85, 98, 90, 100, 92, 87, 87, 100, 100, 90, 92, 92, 94, 100, 100, 92]"
1155,3248,"Flush of region  |  due to global heap pressure.  | Flush type= | Total Memstore Heap size= |  | Total Memstore Off-Heap size= |  | , Region memstore size= | ",info,"[Flush, of, region, due, to, global, heap, pressure, Flush, type, Total, Memstore, Heap, size, Total, Memstore, Off, Heap, size, Region, memstore, size]","['ADJ', 'ADP', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","[84, 85, 92, 85, 85, 84, 92, 92, 84, 92, 96, 96, 96, 92, 96, 96, 96, 96, 92, 92, 92, 92]"
1156,9511,Error destroying MBeanServerFactory,warn,"[Error, destroying, MBeanServerFactory]","['NOUN', 'VERB', 'NOUN']","[92, 100, 92]"
1157,16991,Data frame analytics tasks * have no configs,warn,"[Data, frame, analytics, tasks, have, no, configs]","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN']","[92, 92, 92, 92, 100, 90, 92]"
1158,4835,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1159,392,"Can not find hadoop 2.7+ printThreadInfo method, try hadoop hadoop 2.6 and earlier",info,"[Can, not, find, hadoop, 2, 7, printThreadInfo, method, try, hadoop, hadoop, 2, 6, and, earlier]","['AUX', 'PART', 'VERB', 'NOUN', 'NUM', 'NUM', 'NUM', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NUM', 'NUM', 'CCONJ', 'ADJ']","[87, 94, 100, 92, 93, 93, 93, 92, 100, 92, 92, 93, 93, 89, 84]"
1160,12477,"Attempt to fetch offsets for partition * failed due to: *, retrying.",warn,"[Attempt, to, fetch, offsets, for, partition, failed, due, to, retrying]","['NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADP', 'VERB']","[92, 94, 100, 92, 85, 92, 100, 85, 85, 100]"
1161,666,Starting zookeeper node ,info,"[Starting, zookeeper, node]","['VERB', 'NOUN', 'NOUN']","[100, 92, 92]"
1162,9575,   Feature  |  is defined as a boot feature,info,"[ , Feature, is, defined, as, a, boot, feature]","['SPACE', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN']","[103, 92, 87, 100, 85, 90, 92, 92]"
1163,2948,Received unexpected exception trying to write ABORT_FLUSH marker to WAL:,warn,"[Received, unexpected, exception, trying, to, write, ABORT_FLUSH, marker, to, WAL]","['VERB', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN']","[100, 84, 92, 100, 94, 100, 84, 92, 85, 96]"
1164,9767,Features plugin deactivated,info,"[Features, plugin, deactivated]","['NOUN', 'VERB', 'VERB']","[92, 100, 100]"
1165,15018,Received InterruptedException while waiting for cleanEvent,info,"[Received, InterruptedException, while, waiting, for, cleanEvent]","['VERB', 'PROPN', 'SCONJ', 'VERB', 'ADP', 'NOUN']","[100, 96, 98, 100, 85, 92]"
1166,1456,Interrupted while yielding for other region servers,warn,"[Interrupted, while, yielding, for, other, region, servers]","['PROPN', 'SCONJ', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN']","[96, 98, 100, 85, 84, 92, 92]"
1167,11482,Ignoring invalid file size threshold value (*): * - using default value * instead.,warn,"[Ignoring, invalid, file, size, threshold, value, using, default, value, instead]","['VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADV']","[100, 84, 92, 92, 92, 92, 100, 92, 92, 86]"
1168,4618,Could not close WAL reader,warn,"[Could, not, close, WAL, reader]","['AUX', 'PART', 'VERB', 'PROPN', 'NOUN']","[87, 94, 100, 96, 92]"
1169,14459,Unable to start JettyAdminServer,warn,"[Unable, to, start, JettyAdminServer]","['ADJ', 'PART', 'VERB', 'X']","[84, 94, 100, 101]"
1170,10818,Error granting leadership to contender,warn,"[Error, granting, leadership, to, contender]","['NOUN', 'VERB', 'NOUN', 'PART', 'VERB']","[92, 100, 92, 94, 100]"
1171,10750,Job recovers via failover strategy: *,info,"[Job, recovers, via, failover, strategy]","['PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN']","[96, 100, 85, 84, 92]"
1172,2516,Retriable error trying to delete table= |  state=,warn,"[Retriable, error, trying, to, delete, table, state]","['ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN']","[84, 92, 100, 94, 100, 92, 92]"
1173,11988, not found,info,"[ , not, found]","['SPACE', 'PART', 'VERB']","[103, 94, 100]"
1174,9533,Ignoring non maven artifact ,warn,"[Ignoring, non, maven, artifact]","['VERB', 'ADJ', 'PROPN', 'NOUN']","[100, 84, 96, 92]"
1175,4809,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1176,10903,streaming out final result after [ | ] iterations,info,"[streaming, out, final, result, after, iterations]","['VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN']","[100, 85, 84, 92, 85, 92]"
1177,7600,"Multiple url patterns defined for Wicket filter/servlet, using the first: *",warn,"[Multiple, url, patterns, defined, for, Wicket, filter, servlet, using, the, first]","['ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ']","[84, 92, 92, 100, 85, 96, 92, 92, 100, 90, 84]"
1178,6561,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1179,4806,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1180,12428,Setting newly assigned partitions: *,info,"[Setting, newly, assigned, partitions]","['VERB', 'ADV', 'VERB', 'NOUN']","[100, 86, 100, 92]"
1181,12836,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
